Thu Feb 13 01:57:45 EST 2014
0.0757576,0.0496771,0.0451467,0.0244559,0.0121595,0.00531745,0.00276037,0.000722152,0.00016722,3.9e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.293255,0.261097,0.190114,0.157978,0.111607,0.0852515,0.0609756,0.0363901,0.0177242,0.00945984,0.00277755,0.00127848,0.000297929,4.3e-05,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52356,0.452489,0.471698,0.383142,0.350877,0.333333,0.26738,0.17762,0.17762,0.104603,0.0772201,0.0527704,0.0242601,0.0141543,0.0067981,0.00217377,0.00070998,0.000148099,2e-05,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.680272,0.671141,0.641026,0.649351,0.645161,0.543478,0.502513,0.45045,0.406504,0.327869,0.277778,0.277008,0.215517,0.151057,0.135318,0.0701754,0.0446429,0.0294898,0.0132415,0.00625156,0.00185701,0.000462774,0.000112067,8e-06,0,0,0,0,0,0,0,0,0,0,0,
0.0718907,0.0453515,0.0387297,0.021796,0.0138026,0.00553373,0.00220941,0.0007216,0.000180033,3.7e-05,4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.15528,0.123916,0.075358,0.0461894,0.0207469,0.0129349,0.00485743,0.00154048,0.000401682,6.4e-05,6e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37594,0.287356,0.243902,0.204082,0.156495,0.0904977,0.0684463,0.0316556,0.0182315,0.00847386,0.00280065,0.000889268,0.000191939,2.9e-05,4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.584795,0.510204,0.497512,0.452489,0.35461,0.3003,0.239808,0.195312,0.166945,0.116144,0.078125,0.0579039,0.0299043,0.0152905,0.00594106,0.00203691,0.000480139,0.000106723,8e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0705716,0.0557103,0.0381825,0.0204625,0.0126486,0.00586407,0.00242559,0.000819068,0.000215459,3.2e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.133156,0.105597,0.0745156,0.0419111,0.0276625,0.0128717,0.00446548,0.00141405,0.000464773,6.5e-05,8e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.361011,0.250627,0.225225,0.198413,0.140845,0.0900901,0.0519751,0.0351741,0.0157778,0.00520183,0.00181521,0.000535903,0.00012151,1.4e-05,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.487805,0.46729,0.387597,0.275482,0.207039,0.17762,0.101729,0.0688705,0.037594,0.0213858,0.00637999,0.00216296,0.000572931,0.000107489,1.7e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
