Thu Feb 13 16:29:42 EST 2014
0.15873,0.107527,0.0801282,0.0470367,0.0282087,0.0108613,0.00384468,0.00154911,0.000371949,5.6e-05,7e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.123016,0.0827957,0.0604968,0.0364534,0.0218618,0.00798306,0.00278739,0.00118507,0.000282681,4.35e-05,5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.364964,0.296736,0.236407,0.178253,0.122249,0.106157,0.0722543,0.0362319,0.0180571,0.00855798,0.0037022,0.00101592,0.000174895,4.4e-05,3e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.20438,0.172107,0.134752,0.111111,0.0688672,0.061925,0.0447977,0.0205314,0.0106537,0.00462131,0.00201153,0.000609552,0.000103188,2.7e-05,1.66667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.561798,0.478469,0.555556,0.446429,0.377358,0.328947,0.261097,0.189036,0.159744,0.0972763,0.0909918,0.0491642,0.0243072,0.0127097,0.00513505,0.00174676,0.00057048,0.000105618,1.3e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.238764,0.210526,0.2375,0.232143,0.165094,0.175164,0.123368,0.092155,0.071885,0.047179,0.0375341,0.0263029,0.0121536,0.00584647,0.00242631,0.000720537,0.000239602,4.96403e-05,6e-06,7.5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0763942,0.0630517,0.0398724,0.0218627,0.013312,0.0062004,0.00265604,0.000711541,0.000181531,3.1e-05,3e-06,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0763942,0.0630517,0.0398724,0.0218627,0.013312,0.0062004,0.00265604,0.000711541,0.000181531,3.1e-05,3e-06,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.142045,0.104384,0.0806452,0.0440529,0.0267165,0.0126534,0.00399249,0.00197476,0.000361409,6.6e-05,1e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.111506,0.0762004,0.0629032,0.0339207,0.0211061,0.00936353,0.00321396,0.00142183,0.000260214,4.95e-05,7e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.353357,0.34965,0.261097,0.169205,0.120919,0.0863558,0.0557103,0.0335345,0.0140627,0.00659196,0.00178466,0.000441088,8.9e-05,1.3e-05,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.216726,0.219114,0.158399,0.109983,0.0798065,0.0544041,0.0384401,0.0219092,0.0092814,0.00454845,0.00120167,0.000291118,5.63333e-05,9.33333e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.497512,0.442478,0.347222,0.259067,0.212766,0.170358,0.116414,0.058072,0.0426076,0.0188964,0.00776639,0.00201711,0.000513732,9.2e-05,9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.293532,0.267699,0.210069,0.146373,0.119681,0.101789,0.0681024,0.0333914,0.0257776,0.0109127,0.00442684,0.00121531,0.00029668,5.15e-05,5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
