Wed Feb 19 21:03:05 EST 2014
0.0957854,0.0485437,0.0330797,0.0237699,0.0108578,0.00645036,0.00203463,0.000751129,0.000203333,4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0957854,0.0485437,0.0330797,0.0237699,0.0108578,0.00645036,0.00203463,0.000751129,0.000203333,4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.66637,0.0022,0.00241,0.66458,0.66268,0.01007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.166667,0.149701,0.125156,0.0974659,0.083682,0.0473934,0.0345423,0.0192012,0.0117523,0.0050746,0.0023504,0.000804557,0.000166667,3e-05,6.66667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0833333,0.0748503,0.0625782,0.0487329,0.041841,0.0236967,0.0172712,0.00960061,0.00587613,0.0025373,0.0011752,0.000402279,8.33333e-05,1.5e-05,3.33333e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0009,0.66637,0.666495,0.666205,0.00243,0.662355,0,0,0.65023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.294985,0.271003,0.289855,0.210084,0.210084,0.166945,0.131752,0.102459,0.0861326,0.0718907,0.0432526,0.032352,0.0187512,0.00752955,0.00340437,0.00124309,0.000343252,7e-05,6.66667e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.100295,0.0930443,0.0966184,0.070028,0.070028,0.0556483,0.0439174,0.034153,0.0287109,0.0239636,0.0144175,0.010784,0.00625039,0.00250985,0.00113479,0.000414362,0.000114417,2.33333e-05,2.22222e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000156667,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.347222,0.342466,0.358423,0.347222,0.309598,0.295858,0.253807,0.273224,0.212766,0.179211,0.163934,0.139276,0.102564,0.0750188,0.0584454,0.0450248,0.0242954,0.0160205,0.00810767,0.00374434,0.00141717,0.000343171,5.33333e-05,6.66667e-06,0,0,0,0,0,0,0,0,0,0,0,
0.0980903,0.0907534,0.094086,0.0885417,0.0781734,0.0739645,0.0640863,0.068306,0.0531915,0.0448029,0.0409836,0.0348189,0.025641,0.0187547,0.0146113,0.0112562,0.00607386,0.00400513,0.00202692,0.000936084,0.000354293,8.57927e-05,1.33333e-05,1.66667e-06,0,0,0,0,0,0,0,0,0,0,0,
